sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-09497,2,10914.41,53.47182304017762,194.2,6.94,2531.6,682,682,233,282,98.2,743378.0,743378.0,27630564.0,29117321.0
SKU-12176,2,160213.01,203.05853097779925,161.3,5.76,2103.3,163,1046,884,925,28.1,2596033.0,2596033.0,336969447.0,342161514.0
SKU-09521,2,77473.65,45.247134039651186,134.1,4.79,1747.6,213,331,197,231,44.4,1645579.0,1645579.0,135396503.0,138687661.0
SKU-09510,2,76301.59,25.145977180871334,117.5,4.2,1531.2,201,227,110,139,47.8,1528605.0,1528605.0,116831596.0,119888805.0
SKU-14323,2,164503.0,44.31753973698693,103.7,3.7,1351.4,129,297,193,219,34.6,2108631.0,2108631.0,222316260.0,226533522.0
SKU-15599,2,101009.17,63.419283310801326,98.1,3.5,1278.2,160,375,276,301,45.4,1606940.0,1606940.0,129112818.0,132326698.0
SKU-09475,2,11217.04,20.599350928575678,94.7,3.38,1233.8,470,470,90,114,138.8,526117.0,526117.0,13839953.0,14892186.0
SKU-14320,2,150962.29,43.80588568810056,91.3,3.26,1190.8,126,282,191,214,38.5,1896134.0,1896134.0,179766187.0,183558454.0
SKU-14303,2,115968.5,25.300128308597927,88.5,3.16,1153.4,142,199,111,133,44.6,1635578.0,1635578.0,133755843.0,137027000.0
SKU-00002,2,0.0,4.9506751819804204,84.2,3.01,1098.0,0,106,22,43,0.0,0.0,0.0,0.0,0.0
SKU-12534,2,146803.89,93.62863351843066,71.0,2.54,925.9,113,479,408,426,44.3,1648784.0,1648784.0,135924361.0,139221928.0
SKU-14806,2,153557.05,35.03174677219297,66.3,2.37,863.6,107,219,153,170,44.8,1628610.0,1628610.0,132618521.0,135875740.0
SKU-12537,2,146803.89,67.77508562283634,59.8,2.14,779.9,104,355,295,310,48.2,1513214.0,1513214.0,114490873.0,117517301.0
SKU-14741,2,142375.03,13.979883414203217,58.2,2.08,758.7,104,120,61,76,49.7,1469823.0,1469823.0,108018915.0,110958560.0
SKU-15421,2,64608.75,14.468828286065184,54.6,1.95,711.4,149,149,63,77,76.1,958801.0,958801.0,45964979.0,47882581.0
SKU-15974,2,232524.71,7.159445927705965,54.1,1.93,705.2,78,86,32,45,40.3,1810896.0,1810896.0,163967207.0,167588999.0
SKU-15010,2,55601.95,19.229378938876998,50.8,1.82,662.8,155,155,84,97,85.0,858510.0,858510.0,36851928.0,38568947.0
SKU-15172,2,95916.26,11.246418044439297,46.4,1.66,605.3,113,113,49,61,67.7,1077602.0,1077602.0,58061329.0,60216533.0
SKU-14468,2,154213.03,17.369406935271783,46.1,1.65,600.8,89,122,76,88,53.6,1361292.0,1361292.0,92655765.0,95378349.0
SKU-08865,2,160000.0,10.468302058373554,45.5,1.62,592.6,87,92,46,57,53.0,1377054.0,1377054.0,94813827.0,97567934.0
SKU-06651,2,98959.12,7.353073056951588,41.5,1.48,540.3,105,105,32,43,70.6,1034131.0,1034131.0,53471329.0,55539591.0
SKU-10054,2,29217.64,12.876077338951124,41.5,1.48,541.5,193,193,57,67,129.8,562511.0,562511.0,15820939.0,16945961.0
SKU-14747,2,141067.14,13.768450339105236,40.3,1.44,525.2,87,101,60,70,60.0,1217307.0,1217307.0,74091871.0,76526486.0
SKU-07022,2,485370.53,12.033429763464747,39.8,1.42,518.2,47,93,53,63,32.5,2242915.0,2242915.0,251533363.0,256019193.0
SKU-14641,2,143385.99,14.888824176760997,38.7,1.38,505.0,84,104,65,75,60.7,1203371.0,1203371.0,72405097.0,74811839.0
SKU-14882,2,154197.52,15.40572622246882,38.3,1.37,499.0,81,106,68,77,58.8,1240491.0,1240491.0,76940891.0,79421873.0
SKU-10364,2,26288.88,53.71758456081068,38.2,1.36,497.8,195,272,234,244,142.7,511582.0,511582.0,13085821.0,14108986.0
SKU-14730,2,155182.11,25.29755707166107,36.3,1.3,473.2,79,147,111,120,60.2,1211921.0,1211921.0,73437644.0,75861486.0
SKU-14763,2,120380.54,20.63462527038762,36.2,1.29,472.4,89,127,90,99,68.4,1066473.0,1066473.0,56868283.0,59001230.0
SKU-15118,2,21369.65,13.149575895118812,34.1,1.22,443.9,204,204,58,66,167.6,435553.0,435553.0,9485314.0,10356420.0
SKU-00345,2,1100419.52,19.3254755728341,32.7,1.17,425.9,28,117,85,93,23.8,3061642.0,3061642.0,468682651.0,474805936.0
SKU-14798,2,137712.44,11.943715680324782,32.1,1.15,419.1,79,85,52,61,67.9,1074358.0,1074358.0,57712227.0,59860942.0
SKU-10981,2,45042.81,11.253262003172685,30.4,1.08,395.7,133,133,49,57,122.3,597069.0,597069.0,17824584.0,19018722.0
SKU-03565,2,85662.18,13.586207522057183,28.6,1.02,373.0,94,94,60,67,91.3,799418.0,799418.0,31953488.0,33552325.0
SKU-14888,2,119648.03,18.322197729543397,28.4,1.02,370.6,79,109,80,87,77.5,941756.0,941756.0,44345183.0,46228694.0
SKU-14644,2,239187.06,13.906938750944109,27.7,0.99,360.5,55,89,61,68,55.6,1313236.0,1313236.0,86229439.0,88855911.0
SKU-12064,2,480132.62,5.155460418410249,27.6,0.99,360.1,39,51,23,30,39.3,1859631.0,1859631.0,172911304.0,176630565.0
SKU-11398,2,65550.51,16.607792055514373,27.3,0.97,355.7,105,105,73,80,106.9,682880.0,682880.0,23316282.0,24682043.0
SKU-10499,2,455379.95,6.46378512080408,27.1,0.97,353.3,40,56,29,35,40.7,1793836.0,1793836.0,160892305.0,164479977.0
SKU-10989,2,57013.83,10.164819313207005,26.8,0.96,349.4,111,111,45,51,115.6,631220.0,631220.0,19921946.0,21184387.0
SKU-14574,2,164869.07,12.384543822327066,26.8,0.96,349.0,66,81,54,61,68.0,1072759.0,1072759.0,57540574.0,59686092.0
SKU-10991,2,64705.87,8.934147429063582,26.3,0.94,342.8,103,103,39,46,109.6,666028.0,666028.0,22179634.0,23511689.0
SKU-11011,2,179872.75,16.929980341705978,25.4,0.91,331.7,61,100,74,81,66.8,1092430.0,1092430.0,59670147.0,61855007.0
SKU-14647,2,225903.12,17.437117182277643,24.3,0.87,316.3,53,101,76,82,61.1,1195420.0,1195420.0,71451470.0,73842310.0
SKU-08863,2,134824.08,47.5197315049025,23.8,0.85,310.2,68,231,207,213,79.8,914627.0,914627.0,41827135.0,43656389.0
SKU-02481,2,480000.0,2.081234236627972,23.6,0.84,307.9,36,36,10,15,42.5,1719141.0,1719141.0,147772239.0,151210521.0
SKU-11001,2,121782.61,21.535767979030673,23.6,0.84,307.0,72,118,94,100,84.4,864749.0,864749.0,37389547.0,39119045.0
SKU-12279,2,18624.78,148.63098329791973,23.6,0.84,308.1,182,671,647,653,215.5,338773.0,338773.0,5738361.0,6415907.0
SKU-06696,2,924849.61,12.185321917085814,23.4,0.84,305.3,26,77,54,59,30.7,2376479.0,2376479.0,282382686.0,287135645.0
SKU-15106,2,13947.84,8.025208943529547,22.7,0.81,296.0,207,207,35,41,254.0,287351.0,287351.0,4128534.0,4703236.0
SKU-15201,2,95168.19,8.741401604928631,22.5,0.8,292.9,79,79,39,44,97.8,746699.0,746699.0,27877934.0,29371331.0
SKU-14838,2,254619.88,16.327250334754396,21.5,0.77,280.6,47,93,72,77,61.1,1195440.0,1195440.0,71453896.0,73844777.0
SKU-11014,2,188228.91,23.31383190321557,21.2,0.76,276.6,55,123,102,107,71.5,1020493.0,1020493.0,52070320.0,54111306.0
SKU-14872,2,154869.7,14.100036082346653,21.1,0.76,275.6,60,83,62,67,79.0,923938.0,923938.0,42683038.0,44530913.0
SKU-10117,2,510990.25,42.20392628053627,20.3,0.72,264.2,33,204,184,189,44.4,1643227.0,1643227.0,135009750.0,138296204.0
SKU-00998,2,82262.58,8.57812635520313,19.5,0.7,254.7,79,79,38,43,112.8,647375.0,647375.0,20954746.0,22249496.0
SKU-09523,2,45731.205,21.86766186958897,19.4,0.69,252.8,106,115,96,101,151.8,480844.0,480844.0,11560527.0,12522214.0
SKU-09624,2,396600.45,3.547697843036924,19.4,0.69,252.9,36,36,16,21,51.5,1416381.0,1416381.0,100306788.0,103139550.0
SKU-14465,2,148108.74,40.91615669421239,19.0,0.68,247.0,58,198,179,183,85.3,855452.0,855452.0,36589911.0,38300815.0
SKU-12532,2,52580.18,76.41269155091679,18.8,0.67,244.5,97,352,333,338,144.0,507032.0,507032.0,12854062.0,13868126.0
SKU-13726,2,238080.45,3.813991372578127,18.6,0.67,243.1,46,46,17,22,67.9,1075889.0,1075889.0,57876879.0,60028658.0
SKU-06833,2,780504.54,28.7667419799902,18.5,0.66,240.6,25,144,126,130,37.7,1938050.0,1938050.0,187801867.0,191677967.0
SKU-09490,2,11000.0,20.17580390128391,18.5,0.66,241.7,210,210,88,93,316.6,230591.0,230591.0,2658607.0,3119789.0
SKU-15283,2,71718.48,18.076739016961646,18.5,0.66,241.7,83,98,79,84,124.0,588785.0,588785.0,17333378.0,18510948.0
SKU-15146,2,119299.54,7.070395652127928,18.2,0.65,237.9,64,64,31,36,96.9,753332.0,753332.0,28375443.0,29882107.0
SKU-10984,2,44314.47,7.455053223237325,17.7,0.63,230.8,103,103,33,37,161.4,452321.0,452321.0,10229707.0,11134348.0
SKU-11142,2,295951.48,123.8622981684218,17.7,0.63,230.5,40,557,540,544,62.5,1167961.0,1167961.0,68206684.0,70542607.0
SKU-13720,2,280800.78,2.5779731827314385,17.3,0.62,224.9,41,41,12,16,65.0,1123880.0,1123880.0,63155365.0,65403126.0
SKU-04163,2,557009.1,6.019123155574533,17.2,0.61,224.2,29,44,27,31,46.2,1580458.0,1580458.0,124892333.0,128053249.0
SKU-15121,2,16568.68,12.996576502249207,17.2,0.61,223.8,165,165,57,61,268.1,272335.0,272335.0,3708319.0,4252989.0
SKU-11143,2,298153.0,251.35130035564998,16.9,0.6,220.5,39,1111,1094,1099,63.7,1146776.0,1146776.0,65754789.0,68048342.0
SKU-15601,2,128973.26,11.025093598859044,16.8,0.6,219.0,59,65,48,53,97.1,751683.0,751683.0,28251347.0,29754712.0
SKU-12177,2,115580.53,52.63836909165104,16.4,0.58,213.5,61,246,230,234,103.9,702493.0,702493.0,24674825.0,26079811.0
SKU-14561,2,150492.14,7.2844215085776876,16.2,0.58,211.2,53,53,32,36,91.6,797207.0,797207.0,31776935.0,33371348.0
SKU-15520,2,13078.94,19.94782692960587,16.1,0.58,210.1,180,180,87,91,311.4,234413.0,234413.0,2747477.0,3216303.0
SKU-06655,2,170352.35,2.9838405965337143,15.9,0.57,207.3,50,50,13,17,86.9,840394.0,840394.0,35313085.0,36993873.0
SKU-06689,2,782436.12,28.982370120088135,15.9,0.57,207.0,24,143,127,131,40.6,1799802.0,1799802.0,161964331.0,165563935.0
SKU-11557,2,382419.28,22.453510431978206,15.7,0.56,204.2,33,114,98,102,58.4,1249855.0,1249855.0,78106911.0,80606621.0
SKU-15603,2,84868.92,15.581226960819187,15.7,0.56,205.2,70,84,68,72,123.7,590104.0,590104.0,17411149.0,18591357.0
SKU-04262,2,1093697.29,8.299987790455447,15.2,0.54,198.7,20,52,37,40,35.0,2084687.0,2084687.0,217295911.0,221465285.0
SKU-15980,2,482513.62,2.4049058348652554,14.9,0.53,193.8,29,29,11,15,53.4,1367725.0,1367725.0,93533644.0,96269095.0
SKU-14615,2,147536.23,9.257746648935314,14.7,0.53,192.0,52,56,41,44,97.0,752735.0,752735.0,28330464.0,29835933.0
SKU-06772,2,962478.19,9.469165556772515,14.6,0.52,190.5,20,56,42,45,38.1,1914979.0,1914979.0,183357215.0,187187173.0
SKU-14516,2,249367.17,6.376270245979153,14.3,0.51,186.4,39,43,28,32,75.7,964076.0,964076.0,46472122.0,48400274.0
SKU-15105,2,12229.04,7.532410944741224,14.3,0.51,186.8,175,175,33,37,341.5,213760.0,213760.0,2284664.0,2712184.0
SKU-04434,2,698694.08,7.895680929942015,13.9,0.5,181.1,23,49,35,38,45.9,1590590.0,1590590.0,126498753.0,129679932.0
SKU-10978,2,41954.98,11.793258460872003,13.8,0.49,180.0,93,93,52,55,187.8,388641.0,388641.0,7552100.0,8329382.0
SKU-14558,2,150343.19,7.510370577498703,13.8,0.49,179.9,49,49,33,37,99.3,735422.0,735422.0,27042251.0,28513095.0
SKU-03143,2,422960.56,6.785358203949008,13.7,0.49,178.9,30,44,30,33,59.3,1230067.0,1230067.0,75653297.0,78113432.0
SKU-10384,2,28496.37,49.986995386722405,13.7,0.49,178.1,112,232,218,221,229.1,318598.0,318598.0,5075242.0,5712438.0
SKU-13552,2,245629.98,4.220289310600783,13.4,0.48,174.5,38,38,19,22,78.8,925862.0,925862.0,42861026.0,44712750.0
SKU-10052,2,38301.46,15.060513488399401,13.2,0.47,172.2,95,95,66,69,201.0,363245.0,363245.0,6597329.0,7323818.0
SKU-14286,2,242244.87,8.863354960269744,13.1,0.47,171.3,38,52,39,42,80.1,911031.0,911031.0,41498866.0,43320928.0
SKU-01074,2,94406.61,5.510705879432153,12.9,0.46,168.1,60,60,24,28,129.6,563374.0,563374.0,15869507.0,16996254.0
SKU-09647,2,240640.74,6.555298463943576,12.8,0.46,167.1,38,42,29,32,81.4,896755.0,896755.0,40208491.0,42002002.0
SKU-00984,2,172180.14,3.7976600983002973,12.6,0.45,164.5,44,44,17,20,97.0,752655.0,752655.0,28324447.0,29829756.0
SKU-15169,2,141776.3,11.913143069717817,12.3,0.44,160.7,48,65,52,55,108.1,675025.0,675025.0,22782962.0,24133012.0
SKU-11007,2,101297.53,13.746857663390934,11.8,0.42,153.9,56,72,60,63,130.7,558428.0,558428.0,15592119.0,16708976.0
SKU-15968,2,427010.83,6.246393317738389,11.6,0.41,150.8,27,39,28,31,64.3,1134687.0,1134687.0,64375743.0,66645118.0
SKU-10113,2,90385.135,52.04059805290736,11.2,0.4,146.2,57,238,227,230,142.0,514127.0,514127.0,13216354.0,14244609.0
SKU-14213,2,163422.02,8.154423889208324,11.2,0.4,146.4,43,47,36,39,105.5,691772.0,691772.0,23927447.0,25310992.0
SKU-14280,2,165331.33,19.591303335008263,11.0,0.39,143.6,42,97,86,89,105.9,689066.0,689066.0,23740573.0,25118705.0
SKU-06313,2,204999.05,5.506618730724783,10.9,0.39,142.6,38,38,24,27,95.5,764646.0,764646.0,29234145.0,30763436.0
SKU-15220,2,52492.06,14.768339216891617,10.7,0.38,140.0,74,76,65,67,190.4,383370.0,383370.0,7348629.0,8115369.0
SKU-09518,2,70923.18,9.10551323877499,10.6,0.38,138.0,63,63,40,43,165.0,442481.0,442481.0,9789493.0,10674456.0
SKU-15000,2,173455.53,8.123603302239495,10.6,0.38,138.8,41,47,36,39,105.2,693929.0,693929.0,24076843.0,25464700.0
SKU-12114,2,76685.78,10.386973961442699,10.3,0.37,134.6,60,60,46,48,160.6,454410.0,454410.0,10324431.0,11233251.0
SKU-00956,2,40000.0,2.674396151477242,10.2,0.37,133.6,82,82,12,15,223.3,326938.0,326938.0,5344426.0,5998302.0
SKU-07449,2,122022.59,2.5692876300649576,10.1,0.36,131.8,47,47,12,14,128.7,567131.0,567131.0,16081858.0,17216119.0
SKU-09128,2,87626.74,2.6748364568703176,10.0,0.36,130.3,55,55,12,15,152.8,477871.0,477871.0,11418026.0,12373768.0
SKU-14293,2,176526.92,8.371270610952141,10.0,0.36,130.0,39,47,37,39,107.7,677552.0,677552.0,22953836.0,24308940.0
SKU-15174,2,60844.615000000005,8.807967623904483,9.9,0.35,129.1,66,66,39,41,184.2,396323.0,396323.0,7853596.0,8646242.0
SKU-00375,2,772127.9,3.3244866724493285,9.8,0.35,127.2,19,25,15,17,52.1,1401466.0,1401466.0,98205358.0,101008291.0
SKU-11004,2,122589.5,20.378910535262165,9.7,0.35,126.3,46,99,89,92,131.2,556483.0,556483.0,15483647.0,16596612.0
SKU-15596,2,84243.2,13.759401800832519,9.7,0.35,126.8,55,70,60,63,157.9,462176.0,462176.0,10680337.0,11604690.0
SKU-04252,2,851690.62,4.685299327206451,9.5,0.34,124.3,18,30,21,23,50.2,1455308.0,1455308.0,105896138.0,108806755.0
SKU-09659,2,206877.25,10.12870480219319,9.4,0.33,122.0,35,54,45,47,102.8,710434.0,710434.0,25235851.0,26656720.0
SKU-00353,2,923107.34,9.992908923198293,9.3,0.33,121.3,17,53,44,46,48.8,1496776.0,1496776.0,112016944.0,115010496.0
SKU-04882,2,209906.28,32.892164835652835,9.3,0.33,120.7,34,153,144,146,102.5,711942.0,711942.0,25343088.0,26766972.0
SKU-14275,2,146551.52,15.516649411282685,9.3,0.33,121.9,41,77,68,70,122.1,597630.0,597630.0,17858105.0,19053366.0
SKU-15389,2,129742.29,7.222497817575122,9.1,0.33,119.1,43,43,32,34,131.3,555819.0,555819.0,15446756.0,16558395.0
SKU-04214,2,378240.06,4.231585461729215,8.9,0.32,116.5,25,28,19,21,77.8,938766.0,938766.0,44064077.0,45941609.0
SKU-01068,2,149111.27,4.0450149874158825,8.8,0.31,115.0,40,40,18,20,124.7,585543.0,585543.0,17143048.0,18314134.0
SKU-09903,2,30402.04,5.3879020833497036,8.8,0.31,114.6,87,87,24,26,276.5,264009.0,264009.0,3485033.0,4013051.0
SKU-11885,2,101935.48,3.871333875377006,8.8,0.32,115.1,48,48,17,20,150.7,484468.0,484468.0,11735455.0,12704391.0
SKU-14998,2,178768.0,8.778949070592775,8.8,0.31,114.6,36,47,39,41,114.0,640079.0,640079.0,20485088.0,21765247.0
SKU-09580,2,218318.45,4.99138244293477,8.7,0.31,112.9,33,33,22,24,104.0,702005.0,702005.0,24640570.0,26044581.0
SKU-09765,2,415513.69,13.309454593456408,8.7,0.31,113.7,24,67,58,61,75.1,972032.0,972032.0,47242265.0,49186328.0
SKU-15145,2,75209.31,16.248210263535533,8.6,0.31,112.1,55,80,71,73,177.8,410604.0,410604.0,8429795.0,9251003.0
SKU-07177,2,43359.76,5.78006040233893,8.5,0.3,110.8,72,72,26,28,235.5,309937.0,309937.0,4803058.0,5422932.0
SKU-14634,2,166926.89,8.62523293286275,8.5,0.3,110.5,37,47,38,40,120.2,607379.0,607379.0,18445462.0,19660220.0
SKU-14326,2,278260.63,5.891776034375239,8.4,0.3,109.3,29,35,26,28,93.6,779821.0,779821.0,30406002.0,31965643.0
SKU-09285,2,128880.66,3.1593840226346597,8.3,0.3,108.5,42,42,14,16,138.0,528819.0,528819.0,13982461.0,15040098.0
SKU-09910,2,94379.49,4.246605654475865,8.2,0.29,107.2,48,48,19,21,162.3,449862.0,449862.0,10118783.0,11018507.0
SKU-11637,2,299001.01,5.882469999785515,8.2,0.29,106.7,27,34,26,28,91.4,798765.0,798765.0,31901245.0,33498774.0
SKU-07573,2,594646.56,2.9771625223452927,8.1,0.29,105.2,19,22,13,15,65.2,1118805.0,1118805.0,62586257.0,64823868.0
SKU-00208,2,481141.95,4.846330987993083,7.9,0.28,103.4,21,30,22,24,73.2,997446.0,997446.0,49744886.0,51739777.0
SKU-09669,2,205000.0,4.378106450505061,7.9,0.28,102.7,32,32,20,22,112.5,648999.0,648999.0,21059958.0,22357956.0
SKU-14631,2,194397.8,6.805531332222421,7.8,0.28,101.7,33,38,30,32,116.1,628805.0,628805.0,19769818.0,21027429.0
SKU-09622,2,345415.35,8.636326389260757,7.7,0.27,99.8,25,46,38,40,87.9,830348.0,830348.0,34473851.0,36134546.0
SKU-15955,2,230850.22,14.51702369522215,7.7,0.28,100.6,30,71,64,66,107.1,681375.0,681375.0,23213623.0,24576374.0
SKU-03672,2,19350.06,16.611550791033004,7.6,0.27,98.6,101,101,73,75,373.6,195389.0,195389.0,1908837.0,2299614.0
SKU-09499,2,27853.27,14.843482930473103,7.6,0.27,98.6,85,85,65,67,311.5,234331.0,234331.0,2745550.0,3214212.0
SKU-09633,2,219918.1,1.68031137819263,7.5,0.27,97.9,30,30,8,10,111.3,656086.0,656086.0,21522452.0,22834624.0
SKU-14894,2,123652.25,6.575912447795577,7.5,0.27,97.2,40,40,29,31,148.9,490268.0,490268.0,12018134.0,12998670.0
SKU-01052,2,161739.15,6.7280597705454905,7.3,0.26,95.0,35,37,30,32,131.7,554496.0,554496.0,15373295.0,16482287.0
SKU-08926,2,69489.1,1.8466209084788505,7.3,0.26,95.3,53,53,9,10,200.6,363858.0,363858.0,6619637.0,7347353.0
SKU-09918,2,74315.24,3.3570835753243116,7.3,0.26,95.5,51,51,15,17,193.8,376716.0,376716.0,7095742.0,7849174.0
SKU-14581,2,176728.61,6.099887360236918,7.3,0.26,95.7,33,34,27,29,125.5,581723.0,581723.0,16920110.0,18083557.0
SKU-11260,2,47757.57,9.962921363290622,7.2,0.26,94.4,63,63,44,46,243.1,300249.0,300249.0,4507467.0,5107964.0
SKU-03772,2,619784.95,16.15609809002487,7.1,0.25,92.7,18,78,71,73,68.1,1072179.0,1072179.0,57478382.0,59622740.0
SKU-10057,2,33473.31,12.02036862213496,7.1,0.25,91.9,75,75,53,55,294.3,248059.0,248059.0,3076672.0,3572791.0
SKU-12178,2,121504.17,20.59772448281531,7.1,0.25,92.9,40,97,90,92,153.6,475243.0,475243.0,11292777.0,12243263.0
SKU-00203,2,103757.77,4.952657083606399,6.9,0.25,90.2,42,42,22,24,168.7,432721.0,432721.0,9362382.0,10227825.0
SKU-15193,2,174548.04,10.608244868027683,6.9,0.25,89.6,33,54,47,48,130.5,559236.0,559236.0,15637258.0,16755730.0
SKU-10998,2,110348.87,17.321024212171277,6.8,0.24,88.0,40,83,76,78,165.6,440818.0,440818.0,9716043.0,10597680.0
SKU-01034,2,159176.02,3.3032981814816664,6.7,0.24,86.8,34,34,15,17,138.9,525726.0,525726.0,13819376.0,14870827.0
SKU-09450,2,18145.01,10.354643932042704,6.7,0.24,87.4,99,99,46,47,410.0,178064.0,178064.0,1585338.0,1941465.0
SKU-11899,2,100454.55,1.7162789821888254,6.7,0.24,86.9,42,42,8,10,174.7,417745.0,417745.0,8725533.0,9561023.0
SKU-14219,2,187627.79,3.1352408104895284,6.7,0.24,87.8,31,31,14,16,127.1,574135.0,574135.0,16481560.0,17629830.0
SKU-07440,2,95702.99,3.717559342262463,6.6,0.24,86.4,43,43,17,18,179.5,406686.0,406686.0,8269671.0,9083043.0
SKU-03687,2,99152.74,167.95964932716117,6.5,0.23,84.5,42,738,731,733,178.4,409234.0,409234.0,8373630.0,9192099.0
SKU-05036,2,798839.55,3.013789751382362,6.5,0.23,84.6,15,20,14,15,62.8,1162463.0,1162463.0,67565988.0,69890914.0
SKU-10063,2,41870.48,10.483251743574385,6.5,0.23,84.4,64,64,46,48,274.5,265893.0,265893.0,3534953.0,4066739.0
SKU-14492,2,170256.44,5.989703353608228,6.5,0.23,84.6,32,33,27,28,136.0,536672.0,536672.0,14400848.0,15474192.0
SKU-11286,2,253590.87,2.581033951972665,6.4,0.23,82.9,26,26,12,13,112.6,648279.0,648279.0,21013261.0,22309818.0
SKU-12439,2,5068.01,21.61700649532478,6.4,0.23,82.9,181,181,95,96,796.5,91656.0,91656.0,420038.0,603350.0
SKU-00953,2,25923.22,4.603296108627958,6.3,0.23,82.6,80,80,21,22,352.9,206885.0,206885.0,2140080.0,2553851.0
SKU-01648,2,566433.5,2.862657267266597,6.3,0.22,82.0,18,19,13,15,75.7,964057.0,964057.0,46470317.0,48398432.0
SKU-11275,2,212026.07,6.0305704588217655,6.2,0.22,81.4,28,33,27,28,124.3,587484.0,587484.0,17256892.0,18431861.0
SKU-06678,2,1071134.37,5.215793456667693,6.1,0.22,79.8,13,29,23,25,55.8,1307597.0,1307597.0,85490459.0,88105652.0
SKU-15425,2,52628.28,13.465848631448344,6.1,0.22,79.2,55,65,59,61,252.8,288729.0,288729.0,4168222.0,4745680.0
SKU-00990,2,99499.11,4.208237550926056,6.0,0.22,78.8,40,40,19,20,184.3,396113.0,396113.0,7845265.0,8637490.0
SKU-07697,2,19452.96,122.31759048140405,6.0,0.21,78.4,90,539,533,534,418.0,174651.0,174651.0,1525141.0,1874442.0
SKU-10535,2,537870.36,26.671819677560073,6.0,0.21,77.7,17,123,117,118,79.8,914374.0,914374.0,41804033.0,43632781.0
SKU-11010,2,194283.68,4.06201920231798,6.0,0.21,78.2,29,29,18,20,132.4,551233.0,551233.0,15192880.0,16295346.0
SKU-14597,2,455327.89,7.779393847089617,6.0,0.21,78.3,19,40,34,36,86.4,844685.0,844685.0,35674652.0,37364023.0
SKU-01470,2,1759204.75,1.7419358661207724,5.9,0.21,76.8,10,14,8,10,44.4,1644310.0,1644310.0,135187788.0,138476408.0
SKU-06877,2,474504.27,47.01099131397465,5.8,0.21,76.1,18,211,205,207,85.9,850011.0,850011.0,36125898.0,37825919.0
SKU-14614,2,160611.5,6.714874685123352,5.8,0.21,75.6,31,36,30,31,148.1,492859.0,492859.0,12145502.0,13131220.0
SKU-15022,2,95281.89,9.180485194760402,5.8,0.21,75.6,40,46,40,42,192.3,379678.0,379678.0,7207774.0,7967131.0
SKU-02819,2,887093.6,3.9495427405117196,5.7,0.2,73.7,13,23,18,19,63.8,1143329.0,1143329.0,65360104.0,67646763.0
SKU-07171,2,101296.07,4.980056155287006,5.7,0.2,73.9,39,39,22,24,188.7,386877.0,386877.0,7483689.0,8257443.0
SKU-07772,2,154157.29,35.83009578713354,5.7,0.21,74.9,32,162,156,158,151.9,480425.0,480425.0,11540431.0,12501282.0
SKU-11006,2,154244.48,6.979816030066728,5.7,0.2,74.8,32,37,31,32,152.0,480236.0,480236.0,11531336.0,12491808.0
SKU-00343,2,1086938.76,1.6568625495540832,5.6,0.2,73.1,12,13,8,9,57.9,1260290.0,1260290.0,79416577.0,81937158.0
SKU-10496,2,2007.56,20.87298570276286,5.6,0.2,73.6,271,271,91,93,1342.5,54377.0,54377.0,147842.0,256595.0
SKU-09991,2,50327.79,4.875503310018901,5.5,0.2,72.0,54,54,22,23,271.1,269275.0,269275.0,3625463.0,4164013.0
SKU-14489,2,165558.75,6.012818998516217,5.4,0.19,69.9,30,32,27,28,151.7,481231.0,481231.0,11579169.0,12541631.0
SKU-15015,2,140660.28,6.228399568792971,5.4,0.19,71.0,32,33,28,29,163.3,447029.0,447029.0,9991738.0,10885796.0
SKU-00676,2,544013.81,1.6511068548564158,5.3,0.19,69.1,16,16,8,9,84.2,867021.0,867021.0,37586286.0,39320328.0
SKU-07112,2,197538.83,2.4909186751562387,5.3,0.19,68.9,27,27,11,13,139.9,521832.0,521832.0,13615424.0,14659087.0
SKU-09618,2,223465.22,6.092062631158368,5.3,0.19,69.5,25,32,27,28,130.9,557476.0,557476.0,15538990.0,16653942.0
SKU-14409,2,127013.84,12.569805089976535,5.3,0.19,69.4,34,61,55,57,173.8,419970.0,419970.0,8818743.0,9658683.0
SKU-14453,2,209000.95,3.1209835041850473,5.3,0.19,68.8,26,26,14,15,136.1,536215.0,536215.0,14376312.0,15448741.0
SKU-15284,2,76483.08,25.85908353248379,5.3,0.19,69.3,43,118,113,114,224.2,325555.0,325555.0,5299309.0,5950419.0
SKU-00591,2,262665.67,7.465266501853302,5.2,0.19,68.4,23,38,33,34,121.8,599575.0,599575.0,17974519.0,19173669.0
SKU-11069,2,314278.32,7.751034426108404,5.2,0.18,67.4,21,39,34,36,112.2,650764.0,650764.0,21174720.0,22476249.0
SKU-12632,2,107161.605,17.44341974619256,5.2,0.19,67.6,36,82,76,78,191.7,380722.0,380722.0,7247453.0,8008897.0
SKU-13516,2,113879.88,4.828165751193765,5.2,0.19,68.3,35,35,22,23,185.1,394343.0,394343.0,7775303.0,8563988.0
SKU-14297,2,277066.94,6.570299092792744,5.2,0.18,67.3,23,34,29,30,119.6,610508.0,610508.0,18635972.0,19856987.0
