sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-08277,2,1011180.96,0.8390434632758453,0.9,0.03,11.2,5,5,4,4,153.5,475649.0,475649.0,11312111.0,12263409.0
SKU-08372,2,206794.05,0.42558483170760664,0.9,0.03,11.5,11,11,2,3,334.1,218516.0,218516.0,2387468.0,2824501.0
SKU-08899,2,65000.0,1.126601424298216,0.9,0.03,11.9,20,20,5,6,587.5,124256.0,124256.0,771981.0,1020493.0
SKU-09172,2,61578.25,2.1213203435596424,0.9,0.03,12.2,20,20,10,10,594.6,122774.0,122774.0,753678.0,999226.0
SKU-09362,2,335660.9,1.228903609577518,0.9,0.03,11.2,9,9,6,6,265.9,274492.0,274492.0,3767282.0,4316266.0
SKU-09442,2,642576.3,4.608988481725143,0.9,0.03,11.9,7,21,21,21,186.9,390519.0,390519.0,7625242.0,8406279.0
SKU-09597,2,218399.13,0.791471901937492,0.9,0.03,11.6,11,11,4,4,324.2,225149.0,225149.0,2534599.0,2984897.0
SKU-09641,2,493333.33,0.38924947208076144,0.9,0.03,11.4,7,7,2,2,217.5,335627.0,335627.0,5632262.0,6303515.0
SKU-09696,2,1250000.0,1.7682382946499788,0.9,0.03,11.3,5,9,8,8,137.6,530350.0,530350.0,14063539.0,15124239.0
SKU-10099,2,1.0,18.627848292976395,0.9,0.03,11.9,4873,4873,82,82,149823.5,487.0,487.0,12.0,986.0
SKU-11020,2,359778.3,1.4879912645859374,0.9,0.03,11.5,8,8,7,7,254.3,287067.0,287067.0,4120387.0,4694522.0
SKU-11132,2,348770.13,18.488271321856683,0.9,0.03,11.3,9,82,81,81,259.8,281027.0,281027.0,3948817.0,4510872.0
SKU-11303,2,184915.555,1.2515001350346382,0.9,0.03,11.9,12,12,6,6,347.6,210022.0,210022.0,2205472.0,2625517.0
SKU-11394,2,265088.03,0.7431042031568058,0.9,0.03,11.2,10,10,4,4,298.9,244200.0,244200.0,2981679.0,3470078.0
SKU-11853,2,2131111.1100000003,0.4874202771287357,0.9,0.03,11.3,4,4,3,3,105.1,694437.0,694437.0,24112128.0,25501002.0
SKU-11925,2,1725000.0,0.24802707501094023,0.9,0.03,11.5,4,4,2,2,115.8,630633.0,630633.0,19884877.0,21146143.0
SKU-12093,2,200000.0,1.4832396974191326,0.9,0.03,11.5,11,11,7,7,339.9,214788.0,214788.0,2306691.0,2736267.0
SKU-13346,2,118321.43,6.142746399887703,0.9,0.03,11.6,15,28,27,27,440.1,165853.0,165853.0,1375356.0,1707061.0
SKU-13658,2,1064432.9649999999,0.4071149398602632,0.9,0.03,12.0,5,5,2,3,144.4,505667.0,505667.0,12784962.0,13796296.0
SKU-13716,2,187214.35,1.3393240160154585,0.9,0.03,11.8,12,12,6,7,347.5,210069.0,210069.0,2206444.0,2626582.0
SKU-13819,2,193492.73,0.9413004364324427,0.9,0.03,11.6,11,11,5,5,344.5,211886.0,211886.0,2244783.0,2668555.0
SKU-13852,2,205787.765,1.62767244970113,0.9,0.03,12.2,11,11,8,8,326.2,223809.0,223809.0,2504520.0,2952137.0
SKU-13853,2,192302.0,4.112663606227052,0.9,0.03,12.1,12,19,18,19,338.1,215912.0,215912.0,2330893.0,2762717.0
SKU-14403,2,199597.83,2.8627920342372963,0.9,0.03,12.2,12,14,13,13,331.0,220551.0,220551.0,2432141.0,2873244.0
SKU-14527,2,325748.76,2.070000068816493,0.9,0.03,11.2,9,10,10,10,270.0,270370.0,270370.0,3655008.0,4195749.0
SKU-14663,2,162593.33,2.520323855727639,0.9,0.03,12.0,13,13,11,12,369.3,197656.0,197656.0,1953393.0,2348705.0
SKU-14682,2,168362.49,8.331229639323933,0.9,0.03,11.3,12,38,37,37,374.4,194965.0,194965.0,1900566.0,2290496.0
SKU-14808,2,205000.0,6.9559705516764145,0.9,0.03,11.4,11,32,31,31,338.3,215755.0,215755.0,2327511.0,2759021.0
SKU-14830,2,184057.23,4.618043680350839,0.9,0.03,11.2,12,21,21,21,360.3,202611.0,202611.0,2052553.0,2457774.0
SKU-15038,2,67951.87,1.0747116391164182,0.9,0.03,11.5,19,19,5,5,582.7,125269.0,125269.0,784615.0,1035153.0
SKU-15090,2,10017.49,5.471542540982184,0.9,0.03,11.3,48,48,24,25,1531.1,47679.0,47679.0,113665.0,209024.0
SKU-15254,2,246800.78,1.5727903445110265,0.9,0.03,11.4,10,10,7,8,307.5,237405.0,237405.0,2818054.0,3292864.0
SKU-15354,2,80000.0,0.358568582800318,0.9,0.03,12.1,18,18,2,2,523.7,139386.0,139386.0,971424.0,1250196.0
SKU-15364,2,3138766.6,1.527899615920614,0.9,0.03,11.1,3,8,7,7,87.5,834551.0,834551.0,34823791.0,36492894.0
SKU-15719,2,257000.0,0.793115538912532,0.9,0.03,11.9,10,10,4,4,295.7,246862.0,246862.0,3047036.0,3540760.0
SKU-00352,2,1200000.0,0.4442616583193192,0.8,0.03,10.4,5,5,2,3,145.8,500648.0,500648.0,12532437.0,13533733.0
SKU-00486,2,405245.83,1.0647346234825028,0.8,0.03,11.1,8,8,5,5,243.6,299611.0,299611.0,4488352.0,5087575.0
SKU-00515,2,300000.0,0.7618975028690204,0.8,0.03,11.0,9,9,4,4,283.6,257449.0,257449.0,3314009.0,3828908.0
SKU-00595,2,311474.57,0.27783625115549687,0.8,0.03,10.3,9,9,2,2,288.6,252963.0,252963.0,3199504.0,3705429.0
SKU-00912,2,90763.48,1.1231822922119372,0.8,0.03,10.9,16,16,5,6,518.6,140759.0,140759.0,990648.0,1272165.0
SKU-01692,2,1306545.54,0.4161373069099798,0.8,0.03,10.1,4,4,2,3,142.4,512739.0,512739.0,13145060.0,14170538.0
SKU-02415,2,129309.16,1.4864709750264078,0.8,0.03,10.4,13,13,7,7,444.1,164385.0,164385.0,1351128.0,1679899.0
SKU-02495,2,691902.635,0.6366070140792304,0.8,0.03,10.8,6,6,3,3,188.9,386379.0,386379.0,7464442.0,8237200.0
SKU-02851,2,1308027.33,0.3806642535588704,0.8,0.03,10.1,4,4,2,2,142.1,513704.0,513704.0,13194601.0,14222010.0
SKU-03109,2,436710.74,1.9888654220353321,0.8,0.03,10.9,8,10,9,9,236.6,308520.0,308520.0,4759236.0,5376276.0
SKU-03362,2,270776.48,4.705392498280483,0.8,0.03,10.5,9,22,21,21,306.1,238463.0,238463.0,2843232.0,3320159.0
SKU-03923,2,646536.26,1.600870197151491,0.8,0.03,9.9,6,8,7,8,204.0,357818.0,357818.0,6401681.0,7117317.0
SKU-04235,2,719537.55,0.6449525300080354,0.8,0.03,9.9,6,6,3,3,193.2,377906.0,377906.0,7140665.0,7896478.0
SKU-04654,2,1062057.38,0.4889012070387048,0.8,0.03,9.8,5,5,3,3,159.8,456962.0,456962.0,10440728.0,11354653.0
SKU-04835,2,590000.0,0.22941573387056174,0.8,0.03,10.5,6,6,1,2,207.8,351368.0,351368.0,6172971.0,6875707.0
SKU-04948,2,170603.53,4.081697938911713,0.8,0.03,10.2,11,19,18,18,391.9,186281.0,186281.0,1735039.0,2107602.0
SKU-04956,2,362907.56,2.7778825976030177,0.8,0.03,9.8,8,13,13,13,273.4,266961.0,266961.0,3563413.0,4097335.0
SKU-05230,2,186320.0,0.5954913341754137,0.8,0.03,10.5,11,11,3,3,369.0,197837.0,197837.0,1956970.0,2352644.0
SKU-05232,2,143302.0,1.2605444978570548,0.8,0.03,10.9,13,13,6,6,412.3,177057.0,177057.0,1567462.0,1921577.0
SKU-05728,2,511432.8,0.5638694156883471,0.8,0.03,10.8,7,7,3,3,219.3,332896.0,332896.0,5540981.0,6206772.0
SKU-06096,2,815286.0,0.5942893040503006,0.8,0.03,10.7,6,6,3,3,174.4,418510.0,418510.0,8757515.0,9594534.0
SKU-07490,2,139103.0,0.6762726024084974,0.8,0.03,10.2,13,13,3,4,433.9,168231.0,168231.0,1415086.0,1751549.0
SKU-08207,2,160526.43,1.4104845021307164,0.8,0.03,10.9,12,12,7,7,390.3,187030.0,187030.0,1749011.0,2123072.0
SKU-08956,2,82346.05,1.3206467143440537,0.8,0.03,10.6,17,17,6,6,551.4,132379.0,132379.0,876207.0,1140965.0
SKU-08984,2,98560.58,1.6307495246678516,0.8,0.03,10.6,15,15,8,8,504.7,144652.0,144652.0,1046205.0,1335509.0
SKU-09227,2,263045.67,1.0304125066762742,0.8,0.03,10.3,9,9,5,5,313.9,232558.0,232558.0,2704153.0,3169269.0
SKU-09257,2,103986.73,1.5603680175655066,0.8,0.03,10.2,15,15,7,7,500.0,146001.0,146001.0,1065808.0,1357809.0
SKU-09355,2,591342.77,1.0362945940567245,0.8,0.03,10.7,7,7,5,5,204.8,356489.0,356489.0,6354232.0,7067211.0
SKU-09913,2,68201.38,0.8119504840473408,0.8,0.03,10.0,18,18,4,4,626.0,116614.0,116614.0,679939.0,913167.0
SKU-09964,2,113978.77,1.4322497288232543,0.8,0.03,10.3,14,14,7,7,475.8,153437.0,153437.0,1177142.0,1484015.0
SKU-10494,2,417057.84,0.7122871199007256,0.8,0.03,10.3,8,8,4,4,249.5,292589.0,292589.0,4280418.0,4865596.0
SKU-10950,2,296192.04,0.646206172658864,0.8,0.03,10.5,9,9,3,4,292.2,249813.0,249813.0,3120329.0,3619956.0
SKU-10987,2,75000.0,2.866057521105554,0.8,0.03,10.2,17,17,13,13,590.9,123537.0,123537.0,763064.0,1010137.0
SKU-11067,2,570602.5,0.8450622684868676,0.8,0.03,9.9,6,6,4,4,216.8,336660.0,336660.0,5666991.0,6340310.0
SKU-11317,2,268144.68,1.0702439338403547,0.8,0.03,10.1,9,9,5,5,313.8,232630.0,232630.0,2705844.0,3171105.0
SKU-11646,2,102011.96,7.727408986869377,0.8,0.03,11.0,15,35,34,34,488.2,149517.0,149517.0,1117764.0,1416797.0
SKU-11656,2,76830.96,7.675285010994705,0.8,0.03,10.1,17,35,34,34,586.8,124396.0,124396.0,773715.0,1022506.0
SKU-11844,2,143645.83,14.91370605536146,0.8,0.03,9.8,12,66,65,66,434.5,168026.0,168026.0,1411644.0,1747697.0
SKU-12112,2,67887.5,3.880148068195536,0.8,0.03,10.3,18,18,17,18,618.0,118116.0,118116.0,697564.0,933795.0
SKU-12221,2,213766.58,1.3023499100551092,0.8,0.03,10.9,11,11,6,6,338.3,215765.0,215765.0,2327729.0,2759259.0
SKU-13420,2,117069.24,6.504020349119028,0.8,0.03,10.3,14,30,29,29,469.3,155555.0,155555.0,1209875.0,1520986.0
SKU-13691,2,227839.14,1.241939088044457,0.8,0.03,10.1,10,10,6,6,339.8,214859.0,214859.0,2308211.0,2737929.0
SKU-13755,2,220161.5,0.9660917830792959,0.8,0.03,10.2,10,10,5,5,344.1,212125.0,212125.0,2249848.0,2674098.0
SKU-13863,2,169998.57,1.5858809271248315,0.8,0.03,10.2,11,11,7,8,392.7,185912.0,185912.0,1728154.0,2099977.0
SKU-14337,2,195053.74,4.169998667732268,0.8,0.03,9.8,11,19,19,19,373.1,195634.0,195634.0,1913640.0,2304909.0
SKU-14381,2,267093.0,2.6687491868330793,0.8,0.03,10.6,9,13,12,12,307.3,237550.0,237550.0,2821510.0,3296611.0
SKU-14396,2,276477.325,1.6784659994667026,0.8,0.03,9.9,9,9,8,8,312.7,233459.0,233459.0,2725164.0,3192083.0
SKU-14537,2,235198.055,3.147728083935377,0.8,0.03,10.1,10,15,14,14,335.3,217692.0,217692.0,2369481.0,2804864.0
SKU-14622,2,158431.555,2.333854597181252,0.8,0.03,10.8,12,12,11,11,395.0,184789.0,184789.0,1707351.0,2076929.0
SKU-14760,2,26036.0,80.05585937820369,0.8,0.03,10.4,29,350,349,349,990.3,73712.0,73712.0,271669.0,419093.0
SKU-14877,2,254882.6,2.2611191251293135,0.8,0.03,11.1,10,11,10,11,307.4,237448.0,237448.0,2819084.0,3293981.0
SKU-15019,2,119668.62,4.958129539495408,0.8,0.03,10.7,14,23,22,22,457.0,159732.0,159732.0,1275711.0,1595175.0
SKU-15040,2,65973.06,5.282361542439668,0.8,0.03,9.9,18,24,23,24,637.4,114531.0,114531.0,655865.0,884927.0
SKU-15244,2,94302.57,7.006007037920003,0.8,0.03,10.6,15,32,31,31,516.4,141362.0,141362.0,999159.0,1281883.0
SKU-00172,2,2650000.0,0.44343957363116,0.7,0.03,9.7,3,3,2,3,102.0,715547.0,715547.0,25600388.0,27031482.0
SKU-00655,2,730359.0,1.2263221352407547,0.7,0.02,8.6,5,6,6,6,206.2,353954.0,353954.0,6264187.0,6972095.0
SKU-00699,2,46990.5,3.6393168580081707,0.7,0.03,9.4,20,20,16,17,776.8,93971.0,93971.0,441524.0,629465.0
SKU-00822,2,586419.27,0.9585912984744162,0.7,0.03,9.1,6,6,5,5,223.0,327397.0,327397.0,5359424.0,6014217.0
SKU-00863,2,453394.69,0.5672643810012715,0.7,0.02,8.7,7,7,3,3,259.4,281444.0,281444.0,3960527.0,4523415.0
SKU-00880,2,686168.875,0.42581531362632,0.7,0.03,9.5,6,6,2,3,202.7,360146.0,360146.0,6485261.0,7205554.0
SKU-01017,2,145303.66,0.21398024625545645,0.7,0.02,9.0,12,12,1,2,450.9,161902.0,161902.0,1310607.0,1634411.0
SKU-01237,2,25327.79,0.9402580566166829,0.7,0.03,9.4,28,28,5,5,1057.6,69026.0,69026.0,238230.0,376282.0
SKU-01322,2,1772000.0,0.30779350562554625,0.7,0.02,8.8,4,4,2,2,130.5,559252.0,559252.0,15638162.0,16756667.0
SKU-01404,2,354617.5,1.3132892775173461,0.7,0.03,9.1,8,8,6,6,286.7,254630.0,254630.0,3241830.0,3751091.0
SKU-02029,2,498783.05,1.817295821423717,0.7,0.03,9.7,7,9,8,9,234.6,311211.0,311211.0,4842623.0,5465045.0
SKU-02154,2,617416.5,0.5457984083405386,0.7,0.02,9.0,6,6,3,3,218.8,333633.0,333633.0,5565550.0,6232816.0
SKU-02246,2,292207.95,0.29471535904520285,0.7,0.03,9.2,8,8,2,2,315.1,231639.0,231639.0,2682826.0,3146104.0
SKU-03136,2,1050000.0,0.0,0.7,0.02,8.5,5,5,0,1,172.6,422985.0,422985.0,8945804.0,9791774.0
SKU-03151,2,2100000.0,0.3741657386773941,0.7,0.02,9.0,3,3,2,2,118.6,615749.0,615749.0,18957364.0,20188863.0
SKU-03244,2,1094616.29,1.4884823513044847,0.7,0.03,9.2,5,8,7,7,162.3,449793.0,449793.0,10115676.0,11015262.0
SKU-03305,2,350243.51,1.2136598350742078,0.7,0.03,9.2,8,8,6,6,286.8,254545.0,254545.0,3239652.0,3748742.0
SKU-03428,2,35232.19,24.64733066867301,0.7,0.02,8.5,22,108,108,108,943.9,77338.0,77338.0,299060.0,453736.0
SKU-03479,2,7263.34,52.006236632241034,0.7,0.03,9.4,52,228,227,227,1970.4,37049.0,37049.0,68632.0,142730.0
SKU-03632,2,473728.4,0.816459923169343,0.7,0.02,8.6,7,7,4,4,255.4,285860.0,285860.0,4085790.0,4657509.0
SKU-03789,2,699975.0,1.0271083260155938,0.7,0.03,9.7,6,6,5,5,198.2,368335.0,368335.0,6783549.0,7520220.0
SKU-04614,2,1154407.4,0.587555482674994,0.7,0.03,9.6,5,5,3,3,154.8,471599.0,471599.0,11120274.0,12063471.0
SKU-04721,2,502984.31,1.320848762872655,0.7,0.03,9.3,7,7,6,6,238.8,305714.0,305714.0,4673048.0,5284475.0
SKU-04792,2,550000.0,0.7717436331412897,0.7,0.02,8.6,6,6,4,4,237.1,307834.0,307834.0,4738104.0,5353773.0
SKU-05143,2,1083004.5,1.0006382028858212,0.7,0.02,8.6,4,6,5,5,169.1,431789.0,431789.0,9322094.0,10185672.0
SKU-05539,2,1007517.25,0.7351331984685407,0.7,0.02,8.6,5,5,4,4,175.6,415641.0,415641.0,8637872.0,9469154.0
SKU-05619,2,224610.0,20.054852707440094,0.7,0.03,9.3,10,88,88,88,356.4,204818.0,204818.0,2097521.0,2507157.0
SKU-05752,2,262117.67,0.413362247113758,0.7,0.02,8.7,9,9,2,2,342.1,213407.0,213407.0,2277128.0,2703942.0
SKU-05818,2,2312519.21,0.0,0.7,0.02,8.6,3,3,0,1,115.4,632410.0,632410.0,19997133.0,21261954.0
SKU-06999,2,543585.19,0.9417222296455042,0.7,0.02,8.6,6,6,5,5,238.4,306212.0,306212.0,4688293.0,5300717.0
SKU-07013,2,820000.0,0.8660254037844386,0.7,0.02,8.9,5,5,4,4,191.0,382287.0,382287.0,7307186.0,8071761.0
SKU-07431,2,147846.33,1.028928201936246,0.7,0.02,8.9,11,11,5,5,450.3,162126.0,162126.0,1314243.0,1638495.0
SKU-07978,2,69010.33,1.5191521086618351,0.7,0.03,9.7,17,17,7,7,632.1,115497.0,115497.0,666974.0,897967.0
SKU-09008,2,65444.1,1.8971189950826042,0.7,0.02,8.6,17,17,9,9,687.9,106120.0,106120.0,563073.0,775313.0
SKU-09157,2,139285.0,0.3153017676423058,0.7,0.02,8.6,12,12,2,2,472.0,154670.0,154670.0,1196138.0,1505478.0
SKU-09239,2,300000.0,0.9473309334313418,0.7,0.02,9.1,8,8,5,5,312.7,233470.0,233470.0,2725415.0,3192356.0
SKU-09323,2,125000.0,0.6333236937766509,0.7,0.03,9.2,13,13,3,3,482.1,151409.0,151409.0,1146242.0,1449061.0
SKU-09334,2,52612.25,1.0239693853013518,0.7,0.02,9.1,19,19,5,5,745.5,97925.0,97925.0,479469.0,675320.0
SKU-09504,2,124293.5,1.785968235910857,0.7,0.02,8.8,12,12,8,8,493.5,147911.0,147911.0,1093884.0,1389706.0
SKU-10791,2,176953.92,1.9322091145109492,0.7,0.03,9.6,11,11,9,9,396.9,183947.0,183947.0,1691821.0,2059715.0
SKU-11225,2,53540.06,3.7838081744553684,0.7,0.02,8.9,19,19,17,17,749.1,97455.0,97455.0,474875.0,669786.0
SKU-11475,2,272000.0,0.5296704395439471,0.7,0.02,8.6,8,8,3,3,337.4,216355.0,216355.0,2340466.0,2773176.0
SKU-11830,2,390000.0,1.2055560478946572,0.7,0.03,9.6,8,8,6,6,266.4,273984.0,273984.0,3753372.0,4301340.0
SKU-11832,2,541166.13,0.8407842999210383,0.7,0.02,8.7,6,6,4,4,238.5,306134.0,306134.0,4685905.0,5298174.0
SKU-11896,2,1800.0,9.783367810436534,0.7,0.02,8.9,100,100,43,43,4076.7,17907.0,17907.0,16032.0,51845.0
SKU-11919,2,1250000.0,0.6080271126331206,0.7,0.02,8.9,4,4,3,3,154.9,471358.0,471358.0,11108912.0,12051628.0
SKU-12209,2,139747.6,0.8497626321038483,0.7,0.02,9.0,12,12,4,4,461.0,158362.0,158362.0,1253934.0,1570659.0
SKU-12414,2,50396.82,3.482187377327304,0.7,0.02,8.7,19,19,16,16,780.4,93544.0,93544.0,437524.0,624613.0
SKU-12441,2,5068.01,22.966292989427195,0.7,0.02,8.5,59,101,100,101,2482.3,29408.0,29408.0,43242.0,102059.0
SKU-13520,2,128045.76,5.545497264711008,0.7,0.03,9.2,12,25,25,25,476.2,153310.0,153310.0,1175205.0,1481826.0
SKU-13647,2,2492290.46,0.5964200519792271,0.7,0.02,8.6,3,4,3,3,111.6,653962.0,653962.0,21383286.0,22691209.0
SKU-13710,2,226546.22,1.141161196134104,0.7,0.03,9.2,9,9,5,6,358.3,203761.0,203761.0,2075921.0,2483442.0
SKU-13718,2,195575.03,1.250823717722387,0.7,0.03,9.5,10,10,6,6,379.3,192444.0,192444.0,1851740.0,2236628.0
SKU-13754,2,297180.25,1.407328512826954,0.7,0.02,8.6,8,8,7,7,322.3,226509.0,226509.0,2565322.0,3018340.0
SKU-13779,2,176456.29,1.2055427546683417,0.7,0.03,9.1,11,11,6,6,406.7,179515.0,179515.0,1611290.0,1970321.0
SKU-14129,2,553324.99,1.3200935795706035,0.7,0.03,9.2,6,7,6,6,228.5,319465.0,319465.0,5102886.0,5741815.0
SKU-14142,2,500000.0,0.37553380809940534,0.7,0.03,9.2,7,7,2,2,241.0,302864.0,302864.0,4586344.0,5192073.0
SKU-14282,2,215278.27,1.8708286933869704,0.7,0.03,9.4,10,10,9,9,363.5,200849.0,200849.0,2017025.0,2418724.0
SKU-14452,2,162355.29,2.2821489237350066,0.7,0.02,8.9,11,11,10,11,429.4,170000.0,170000.0,1444993.0,1784992.0
SKU-14484,2,151412.26,4.163935177735547,0.7,0.03,9.5,12,19,19,19,430.9,169418.0,169418.0,1435117.0,1773953.0
SKU-14513,2,174512.91,2.477399755645877,0.7,0.03,9.3,11,12,11,11,404.9,180278.0,180278.0,1625013.0,1985570.0
SKU-14662,2,163097.58,2.525556976984345,0.7,0.03,9.7,11,12,11,12,410.3,177931.0,177931.0,1582980.0,1938842.0
SKU-14683,2,173857.46,8.710044135802496,0.7,0.03,9.4,11,39,38,39,404.6,180446.0,180446.0,1628044.0,1988937.0
SKU-14981,2,204720.71000000002,0.75955452531275,0.7,0.03,9.7,10,10,4,4,366.8,199042.0,199042.0,1980876.0,2378959.0
SKU-15013,2,120491.0,4.6358229211715205,0.7,0.03,9.7,13,21,21,21,476.4,153222.0,153222.0,1173843.0,1480286.0
SKU-15032,2,67885.63,2.469080505657393,0.7,0.02,8.7,16,16,11,11,672.2,108605.0,108605.0,589747.0,806956.0
SKU-15144,2,76266.86,4.9606370833544275,0.7,0.03,9.5,16,23,22,22,606.6,120351.0,120351.0,724223.0,964926.0
SKU-15158,2,141670.26,1.5916817220240203,0.7,0.02,8.7,12,12,7,8,463.9,157365.0,157365.0,1238192.0,1552923.0
SKU-15180,2,47502.88,4.164324410530867,0.7,0.03,9.5,21,21,19,19,766.8,95197.0,95197.0,453122.0,643516.0
SKU-15530,2,46424.99,4.067932757934542,0.7,0.02,8.8,20,20,18,18,805.7,90603.0,90603.0,410447.0,591653.0
SKU-15740,2,152000.0,0.7464200272921789,0.7,0.03,9.5,12,12,4,4,430.5,169556.0,169556.0,1437467.0,1776579.0
SKU-16298,2,1800000.0,0.9233805168766387,0.7,0.02,8.8,4,5,5,5,130.0,561715.0,561715.0,15776209.0,16899640.0
SKU-00001,2,0.0,1.5118578920369088,0.6,0.02,8.0,0,8,7,7,0.0,0.0,0.0,0.0,0.0
SKU-00047,2,341276.42,1.2577443714661583,0.6,0.02,7.2,7,7,6,6,329.1,221850.0,221850.0,2460873.0,2904573.0
SKU-00094,2,2330000.0,0.0,0.6,0.02,7.7,3,3,0,1,121.6,600461.0,600461.0,18027644.0,19228565.0
SKU-00961,2,30425.1,3.760564315582331,0.6,0.02,7.6,23,23,17,17,1072.8,68045.0,68045.0,231505.0,367595.0
SKU-01005,2,170000.0,0.3153017676423057,0.6,0.02,7.5,10,10,2,2,456.4,159961.0,159961.0,1279378.0,1599300.0
SKU-01043,2,180000.0,0.721060008759246,0.6,0.02,7.5,10,10,4,4,445.0,164054.0,164054.0,1345694.0,1673803.0
SKU-01092,2,217500.0,0.0,0.6,0.02,8.1,9,9,0,1,388.7,187810.0,187810.0,1763637.0,2139258.0
SKU-01400,2,928493.14,0.2650531353464094,0.6,0.02,8.0,5,5,2,2,189.2,385840.0,385840.0,7443619.0,8215298.0
SKU-01650,2,842777.78,1.12006493318265,0.6,0.02,8.0,5,6,5,6,199.1,366656.0,366656.0,6721823.0,7455135.0
SKU-02276,2,792362.25,0.22629428592141426,0.6,0.02,8.0,5,5,1,2,204.7,356556.0,356556.0,6356610.0,7069723.0
SKU-02288,2,715187.585,0.14285714285714282,0.6,0.02,8.1,5,5,1,1,213.9,341303.0,341303.0,5824396.0,6507002.0
SKU-02313,2,346666.67,0.41042563012190475,0.6,0.02,8.1,7,7,2,2,307.5,237361.0,237361.0,2817014.0,3291736.0
SKU-02317,2,120000.0,0.41885390829169555,0.6,0.02,8.5,12,12,2,2,512.4,142464.0,142464.0,1014798.0,1299726.0
SKU-02346,2,316151.0,0.478713553878169,0.6,0.02,7.5,7,7,3,3,336.2,217115.0,217115.0,2356953.0,2791184.0
SKU-02398,2,145659.65,0.9166666666666667,0.6,0.02,7.4,11,11,4,5,495.9,147212.0,147212.0,1083570.0,1377994.0
SKU-02457,2,294940.43,0.3482697455929101,0.6,0.02,8.1,8,8,2,2,333.2,219063.0,219063.0,2399427.0,2837553.0
SKU-02615,2,242291.67,10.754843869934453,0.6,0.02,7.5,8,48,47,47,381.7,191268.0,191268.0,1829174.0,2211710.0
SKU-02754,2,731156.5,0.7504231994210452,0.6,0.02,7.4,5,5,4,4,221.9,329047.0,329047.0,5413605.0,6071699.0
SKU-02775,2,118800.52,6.675208203374975,0.6,0.02,7.8,12,30,30,30,535.6,136289.0,136289.0,928733.0,1201311.0
SKU-02821,2,1157481.95,0.8297457150451856,0.6,0.02,7.9,4,5,4,4,170.9,427152.0,427152.0,9122962.0,9977267.0
SKU-02838,2,1630381.5,0.16012815380508716,0.6,0.02,7.2,3,3,1,1,150.4,485382.0,485382.0,11779796.0,12750561.0
SKU-02904,2,222500.0,0.7367883976130073,0.6,0.02,7.6,9,9,4,4,396.5,184104.0,184104.0,1694710.0,2062918.0
SKU-03016,2,171000.0,0.38924947208076144,0.6,0.02,7.6,10,10,2,2,451.7,161629.0,161629.0,1306194.0,1629452.0
SKU-03298,2,124009.67,0.35186577527449847,0.6,0.02,7.9,12,12,2,2,522.6,139697.0,139697.0,975767.0,1255161.0
SKU-03324,2,426155.9,2.3181323028976095,0.6,0.02,7.3,6,11,11,11,293.1,249037.0,249037.0,3100977.0,3599052.0
SKU-03802,2,364230.08,2.147586505429925,0.6,0.02,7.5,7,10,10,10,312.7,233485.0,233485.0,2725752.0,3192721.0
SKU-04257,2,915450.14,5.382350506024014,0.6,0.02,8.0,5,25,24,24,190.8,382556.0,382556.0,7317463.0,8082575.0
SKU-04584,2,1006371.27,0.7584004843265583,0.6,0.02,8.4,5,5,4,4,178.1,409983.0,409983.0,8404309.0,9224276.0
SKU-04788,2,678138.165,1.2571132112851682,0.6,0.02,8.0,5,7,6,6,221.7,329252.0,329252.0,5420358.0,6078863.0
SKU-05904,2,316227.47,2.540586722921727,0.6,0.02,7.6,7,12,12,12,332.6,219496.0,219496.0,2408918.0,2847910.0
SKU-06033,2,639684.0,1.7709068612185994,0.6,0.02,8.2,6,9,8,8,225.3,323946.0,323946.0,5247046.0,5894938.0
SKU-06325,2,229640.63,0.8582181899368375,0.6,0.02,7.2,8,8,4,4,402.1,181568.0,181568.0,1648345.0,2011480.0
SKU-06330,2,210902.53,4.999660482299933,0.6,0.02,8.3,9,23,22,22,390.1,187122.0,187122.0,1750727.0,2124970.0
SKU-06557,2,55451.14,2.227791324875855,0.6,0.02,7.7,17,17,10,10,792.3,92140.0,92140.0,424493.0,608774.0
SKU-06641,2,62878.4,0.916996561902623,0.6,0.02,7.4,16,16,4,5,757.5,96367.0,96367.0,464329.0,657063.0
SKU-06830,2,1325611.23,1.8877456279769265,0.6,0.02,8.2,4,9,9,9,156.5,466599.0,466599.0,10885734.0,11818932.0
SKU-06920,2,608826.42,2.8824684343575186,0.6,0.02,7.6,5,14,13,13,240.0,304128.0,304128.0,4624687.0,5232943.0
SKU-07118,2,315127.65,1.0624711004875167,0.6,0.02,8.1,8,8,5,5,323.4,225715.0,225715.0,2547358.0,2998788.0
SKU-07591,2,593738.95,1.195145082403977,0.6,0.02,7.4,6,6,6,6,245.7,297093.0,297093.0,4413206.0,5007392.0
SKU-07614,2,643077.5,0.37210420376762543,0.6,0.02,7.4,5,5,2,2,237.0,308078.0,308078.0,4745596.0,5361751.0
SKU-07638,2,85529.48,1.6049000670920643,0.6,0.02,7.6,14,14,7,8,638.3,114375.0,114375.0,654085.0,882835.0
